userId,movieId,rating,timestamp
1650,3487,2,1935314216
1797,2533,3,1831052944
407,3923,3,1356007416
1548,368,3,1588710100
1359,3117,5,1297560666
79,3389,5,1654302014
403,693,1,1286748630
1087,1879,2,1189514130
1498,2369,5,1419691580
648,322,1,1824743883
413,3018,1,1078140327
1382,2321,3,1407801484
496,3772,2,1434731140
400,762,4,1440274504
421,1039,5,1101974315
963,4565,2,1213330838
1948,2934,5,1233643390
1739,4979,5,1321134087
955,4896,5,1093576907
714,1604,5,1350120783
1152,268,1,1966105616
1815,1752,3,1946797266
1622,1395,5,1505693437
1295,864,4,1137082694
1510,4963,4,1271590811
1442,439,3,1667666069
60,3500,3,1378291744
944,65,2,1412874416
245,3464,1,1578375896
1130,2534,2,1304633117
1805,4966,3,1001598351
2,1311,2,1689140100
717,2973,4,1941665324
1052,3234,4,1703724672
513,233,1,1579868456
1339,2033,1,1286976978
767,829,2,1705547322
1449,1926,4,1313087117
1282,2977,2,1279602683
1429,4193,1,1048884464
1380,37,3,1024112431
1858,212,4,1051815049
1105,338,4,1652156582
1196,4853,2,1637911882
9,381,4,1624078910
230,3934,5,1345060025
513,2718,3,1066408184
1394,727,1,1902134526
1134,1954,1,1413774915
547,1672,5,1596153465
819,3021,3,1290351986
115,3439,4,1485909385
1014,2923,2,1858940642
136,1939,2,1916065073
1333,2252,2,1621573976
77,2889,2,1903087125
1322,4307,1,1098806300
1950,3530,4,1388383225
875,2433,5,1027795531
800,4534,3,1791942474
1771,3484,4,1392528378
1577,21,1,1035232931
274,1421,2,1742501238
940,2856,5,1254304876
1985,1270,4,1596847978
1123,624,4,1672977891
1901,1205,3,1924456752
2,3698,4,1083403511
1179,96,2,1815342552
381,4317,1,1770091053
1719,830,2,1096427939
1589,4130,1,1332069760
539,4684,5,1915724548
955,2318,4,1568901835
1460,1728,2,1414896321
1218,3177,5,1971226936
507,1906,4,1857411278
1116,1272,2,1261433122
1022,1748,1,1882754097
424,4775,2,1391272354
477,1639,2,1798954246
838,4035,2,1533401070
1164,3928,3,1840615456
738,3795,5,1330954284
1324,3451,1,1016865130
1611,4997,5,1489833897
264,3109,2,1321959241
339,1059,2,1105761745
1933,537,2,1482969139
1169,600,3,1005096207
439,522,3,1557415424
1719,2022,3,1986560613
400,2660,3,1656687447
1424,3482,4,1595438140
735,962,2,1574105706
1054,35,5,1860107089
456,4735,3,1552215015
743,3695,1,1178015281
286,1918,2,1463626556
1532,986,5,1164745857
1245,4115,1,1774384406
79,4071,1,1819064264
394,1635,1,1558313857
1865,1811,4,1299448883
375,2057,5,1547857241
1102,181,3,1351156832
1326,3254,2,1343986834
91,2063,5,1650165602
142,2186,1,1458822153
980,2586,1,1283185972
1603,3460,5,1774401572
640,1436,4,1630412180
1847,1761,3,1165091349
1963,1636,2,1833367653
1419,2598,1,1018353673
1790,1464,1,1739762471
973,3068,3,1645329807
1375,4937,3,1255072967
82,86,1,1592705507
1120,247,2,1012681427
1844,4568,5,1730655858
258,3212,1,1090206340
267,4790,1,1578783940
1643,2483,3,1976860057
1072,4197,4,1274105570
1557,4435,5,1196662059
24,4083,5,1068247109
1737,833,4,1261609569
172,1570,1,1882485284
1240,3606,1,1256978580
161,4099,2,1413496222
1292,2879,4,1976771932
1764,897,3,1951696233
1185,1362,2,1558961029
732,485,3,1097411902
1798,1128,3,1718197666
997,1942,1,1686096630
889,2338,4,1534968996
1616,4316,2,1685037016
1883,4570,4,1247226774
375,1177,3,1980821328
1204,1575,5,1713871267
282,2627,1,1497410640
124,367,3,1824044410
212,2011,2,1632522618
1692,782,5,1049903574
702,1806,1,1140145360
1343,4458,4,1273291581
952,1076,3,1710280768
1278,3812,4,1682882718
1638,4799,4,1461294534
822,2264,4,1529099868
1600,2432,1,1530273091
1575,92,3,1512387788
1684,2570,1,1112772765
1590,17,3,1952671868
1146,1455,1,1082254023
350,4516,4,1803790227
1782,486,2,1970210371
1684,3299,4,1087881418
1835,3553,5,1543919305
885,3182,2,1601641030
927,2042,2,1298418185
1815,3217,1,1784549716
823,4253,5,1787472984
1047,168,1,1595279382
123,2035,4,1948955569
457,3301,2,1556706644
532,717,5,1956145111
474,3445,5,1387164308
1902,2510,5,1383458437
435,1033,5,1523873675
709,1527,2,1401508322
185,1917,3,1260703323
976,2171,1,1106954598
801,3264,2,1643603113
1031,2209,1,1181753061
969,858,1,1690506055
760,4841,3,1522774295
1376,2405,1,1567786855
799,4422,5,1510182401
1730,4178,2,1422111309
325,1606,5,1828360000
1458,3739,1,1215170199
494,2494,2,1413035663
1006,350,4,1206380740
1475,1664,1,1823907534
982,58,1,1811059929
23,3785,3,1512757447
1957,4027,3,1298815080
1730,1440,1,1904278544
791,4999,4,1058734746
232,3110,1,1204027021
1431,2023,1,1771969174
1181,3828,5,1811982664
1211,3322,3,1734128588
1736,150,4,1018290452
415,1896,3,1675868955
1469,2646,1,1526897274
768,4170,1,1788008655
275,467,4,1146896558
1102,1234,2,1167114701
699,688,1,1585792877
1175,1299,3,1420898423
963,4640,3,1965912139
962,94,1,1405326417
1594,1239,3,1378931640
303,660,4,1576993185
1515,4401,3,1808844438
1554,745,3,1801978372
571,2394,5,1981624874
805,1357,5,1753951177
111,4925,4,1404147964
947,4826,5,1938989753
1590,1904,5,1174567162
506,4060,1,1768314081
1826,289,5,1956010291
1639,2771,2,1108056920
550,1809,5,1135882204
1293,4584,5,1201562842
508,775,2,1912153829
324,426,4,1405888578
1962,1515,2,1817799909
1598,1230,1,1961827246
3,424,3,1331442833
1545,4172,2,1718972985
147,3850,3,1280455822
185,1005,5,1386162330
1381,4430,4,1882117385
497,3631,5,1605535677
60,4874,2,1913222819
387,2783,5,1679855065
548,259,1,1739809093
280,1125,3,1864854666
533,1108,5,1463389774
629,4261,4,1570257495
1641,4273,5,1603544255
1612,3538,2,1259136448
822,4438,2,1191363536
1484,1704,2,1907874547
604,3354,2,1728897233
1641,3552,4,1600588089
1434,2098,4,1731552337
1073,920,5,1810426745
1957,3852,3,1883308029
233,2542,2,1415366024
1669,1588,2,1102857539
1504,2487,5,1258041771
774,3786,3,1440022898
1903,2722,1,1180201584
15,3247,5,1757910805
635,1586,4,1425773758
1765,2649,2,1498760642
684,2997,2,1272472948
1272,2698,3,1574048102
675,3069,4,1128332840
708,4220,2,1690862102
617,2454,3,1944353828
144,134,3,1695634531
1290,232,1,1458805968
425,1614,5,1372063669
666,87,4,1261590915
576,4117,5,1258261979
995,1141,5,1990139766
802,350,1,1954795090
1767,1641,4,1635153386
1403,1306,3,1376306676
92,3625,3,1760035969
902,932,5,1794581400
270,1401,1,1965265160
1254,2300,5,1778377068
710,837,5,1575623116
1925,4375,2,1536681395
83,1951,4,1292044866
313,1948,5,1932341591
658,2434,1,1347130684
26,1127,5,1581484370
206,4932,1,1471707275
73,3377,4,1606315166
1450,3517,1,1716776986
1967,4160,1,1121789745
1296,2512,3,1765371678
1046,4857,3,1347511303
549,4540,3,1253618116
526,3939,3,1594991841
281,2080,2,1727210869
1386,2240,5,1401179367
45,4237,1,1085661175
1515,1034,4,1855380756
1071,1727,5,1439762370
661,477,2,1482576428
1051,2212,4,1835744161
827,4850,2,1847710977
1161,3670,2,1495950275
539,1237,2,1159380231
1257,2017,5,1894055013
1680,2085,4,1305671540
1137,731,5,1993994110
1096,3654,1,1560382901
139,38,2,1349731995
138,3359,4,1796924504
1954,1017,1,1616715689
232,1094,2,1956710131
1096,1978,5,1298959138
1654,3400,1,1685970322
515,4571,1,1903384182
1130,2316,1,1373390409
450,2862,1,1504558081
868,47,1,1890851844
1965,3389,1,1750549377
1469,202,3,1202972070
514,3734,2,1968910458
133,3345,4,1410553480
1145,2822,4,1883112228
233,1595,5,1710470377
1457,4626,4,1631944428
906,296,4,1180990712
928,4317,1,1264003016
1276,1723,3,1407265783
1224,951,1,1909752992
1390,2828,4,1300224302
837,1229,4,1633639123
1498,3896,4,1073749248
460,2161,3,1519560416
849,987,2,1899091974
280,4122,3,1093076953
1998,338,1,1346825017
1989,796,3,1495779400
802,361,1,1425757628
1673,2272,1,1327483864
121,3618,1,1501569024
1385,1886,4,1493384408
1169,4416,2,1351396028
710,4891,1,1834194157
1116,696,2,1462920158
1839,1474,3,1821804523
1630,64,3,1207445605
522,3121,3,1081582673
1169,235,4,1664108050
59,4105,5,1271325088
1751,2653,5,1718239226
1755,4159,2,1884754919
1111,1058,3,1044462367
374,1384,3,1007686928
118,1634,1,1163065089
1416,2798,2,1563720639
451,3953,1,1195086457
729,2319,3,1151376090
407,1371,5,1623156760
1106,4341,5,1656640954
1069,1337,2,1250055735
11,968,2,1107640180
257,908,4,1168597305
928,3002,5,1011791909
1019,2409,3,1266976618
745,4280,3,1262366106
78,1817,1,1987181609
621,3584,5,1574542409
1349,3565,4,1185689551
1467,932,1,1112177183
1399,4797,5,1226746952
1230,4723,1,1305285126
258,3429,4,1325991092
1228,887,4,1536968162
1950,23,3,1785346993
58,3251,3,1764412658
1751,3167,2,1193917668
994,2916,4,1626051411
956,2375,5,1662580720
1273,1057,3,1301899688
1644,1193,4,1414692284
1715,3070,4,1310472619
212,4615,3,1790524594
1555,582,1,1038278516
946,4587,3,1138284935
1450,1524,3,1841594865
165,2909,2,1036209363
1187,2504,3,1953011248
553,146,4,1802622057
439,4288,3,1747901925
1620,1043,5,1344178052
501,1189,2,1913812452
1898,347,3,1585709919
1648,2636,5,1662731280
831,4323,3,1402931702
247,104,5,1170481060
96,1560,3,1370368619
1666,2837,2,1455373608
769,1899,4,1770498268
587,330,3,1979096182
161,1449,4,1972531322
1750,1285,1,1090169642
1466,76,2,1025057418
1141,1650,1,1992074360
1228,1132,3,1451395681
65,3952,4,1569384462
1724,3198,3,1924049151
1817,2713,4,1685742745
676,2395,3,1345616078
150,482,1,1687111303
1755,3603,3,1899683830
1706,1852,3,1458860902
1190,120,3,1134537371
1035,783,1,1649536594
1879,2182,2,1143197467
1290,2954,2,1119119720
715,4577,5,1797030455
747,4762,3,1103931449
1284,4083,4,1298584788
1511,2522,5,1921457994
1279,3801,3,1650108415
1074,1339,3,1600233883
37,1382,2,1963216160
1852,854,1,1676449730
871,2446,1,1050606242
1581,838,3,1466144905
1595,1521,1,1059663486
1751,3380,2,1869581755
63,917,5,1757924946
1295,112,4,1356381030
187,4040,2,1979656670
1156,133,2,1109344821
312,1128,5,1209339454
1696,2578,5,1029374934
945,2169,5,1072766385
330,924,5,1583829107
362,20,4,1213093257
1901,3780,3,1065060539
1714,4452,5,1198765881
1775,400,5,1148222642
1438,3200,3,1299105225
855,2373,5,1056127482
449,1790,1,1743684287
1988,2314,5,1907320841
1579,4852,2,1218580428
1305,3357,5,1563748302
1063,3621,2,1119517900
1534,4748,1,1102670061
805,4874,3,1804910427
533,1051,5,1214729381
1422,522,5,1430950773
1807,3160,1,1378042996
218,1878,3,1661198652
1024,327,2,1130809062
1628,336,4,1289591274
291,6,5,1177605252
1641,1196,4,1445714391
620,1977,1,1134698352
704,249,2,1440624224
1411,680,4,1402289314
1387,3464,2,1316099269
1190,4946,4,1901579871
1777,2865,3,1089402328
915,3328,1,1488776005
1958,2220,4,1073258248
815,1293,5,1952237879
1922,1939,2,1702356906
1111,2992,3,1465716092
321,3801,1,1933892746
765,4916,2,1835627903
1964,1193,1,1706320026
1299,2215,5,1563908793
1356,1313,5,1780711601
1745,1118,2,1399111318
1807,905,1,1886792761
470,4512,4,1246741236
159,4218,3,1423172192
181,3550,1,1028757657
1252,2108,5,1215246785
1203,4494,1,1237781849
1028,2690,3,1479095719
1226,975,1,1387130718
1437,2881,2,1932242555
535,2048,1,1603436120
440,984,2,1427706269
127,4393,5,1271041318
443,181,3,1176694743
1523,971,1,1990481939
1362,3392,5,1557781483
1847,705,5,1548044772
543,1256,1,1008104275
1314,4993,1,1132390821
1494,4564,2,1870936895
1709,2110,1,1648428955
1197,1555,2,1495876861
547,1128,4,1396945557
1668,3596,1,1811134504
726,208,5,1428830926
620,745,4,1971543411
256,4345,4,1036819717
1866,387,3,1965759276
1193,944,5,1572037361
1026,1421,1,1522853661
1430,3766,2,1390300638
616,911,4,1349384602
1332,2077,3,1667666290
1093,4528,4,1722661809
1873,2227,5,1656488821
5,951,2,1387293036
1129,256,4,1099685177
1497,3757,2,1816548133
681,3358,5,1911433375
627,1174,1,1171827015
677,4146,2,1545157482
630,4357,5,1613600866
736,3996,5,1323226427
632,3581,5,1590771980
773,3834,4,1766365789
825,4221,2,1569730372
971,1819,3,1588237989
1375,3373,1,1322850504
594,2605,4,1165759387
702,2233,5,1200001373
1229,2778,5,1859431696
1264,4268,4,1763416294
553,550,2,1996454768
575,529,1,1932544573
1409,3856,5,1443809685
1107,807,5,1901540321
1226,517,4,1018858842
384,4614,1,1851058303
571,3779,2,1241147682
1764,2612,2,1633422182
500,3386,2,1093795764
120,4931,1,1932426550
1560,3023,1,1173037784
334,1776,2,1204417341
1685,4345,1,1985711364
497,3584,1,1661757987
116,1544,4,1842166047
556,2939,2,1467542487
217,3077,3,1682154303
213,2783,1,1012384205
1731,1888,3,1634483784
1616,520,2,1634006182
797,4078,2,1145681342
1681,3969,2,1785969671
952,1467,2,1114936158
1300,3504,5,1656014326
788,758,3,1345298586
784,2036,4,1897072089
1535,1692,4,1536318490
403,1852,4,1660278943
343,906,5,1886674962
1478,3429,2,1071984109
971,1336,2,1728473236
296,4479,2,1527908102
331,3251,5,1221201058
345,1510,1,1150891512
232,967,1,1334078719
1975,4097,4,1080140172
1848,461,3,1820520613
1026,1460,5,1184214377
611,3284,1,1556091848
1395,221,1,1281014093
507,1955,3,1787992881
1904,3257,3,1744347410
873,4287,4,1095498452
489,370,5,1163126320
1799,1828,5,1748546222
796,68,3,1606724671
1370,547,1,1920145771
1391,526,3,1904711955
1031,4070,4,1286141122
132,40,3,1531947843
1779,986,1,1612399948
901,393,2,1547874882
1169,2476,3,1361938443
1101,152,1,1987563405
1961,4638,4,1138289003
723,566,2,1500233674
1816,3202,5,1623051417
878,4952,5,1950160181
1002,4793,5,1963222963
471,2769,3,1605416168
1877,759,4,1055013734
1962,1406,4,1815610323
534,3358,1,1619391653
258,3449,3,1543600594
1245,2564,4,1082931326
330,4086,5,1301748554
684,1715,2,1835343741
350,726,3,1111083864
1289,1464,2,1187189624
1832,1798,5,1725977230
133,3996,2,1522554437
347,3824,3,1601061086
387,1969,2,1804768727
1729,4178,2,1292517985
1938,1729,5,1525728888
1825,3568,2,1546532042
1200,2713,4,1459358671
920,2105,5,1646007561
1215,432,1,1265322470
1236,792,1,1856491161
98,3030,1,1679469880
1061,3344,1,1555016905
1532,3198,3,1971989309
692,1050,5,1126016748
1577,1690,3,1029788982
1366,2262,5,1189268742
163,4199,4,1758579071
649,4807,5,1747141209
766,115,2,1177301981
288,1386,1,1841459254
651,2055,2,1335313329
483,4317,1,1177772637
1135,3914,1,1460090189
371,1494,4,1562509853
1800,4677,2,1850018046
1069,4620,4,1139154110
1259,2487,3,1995043402
918,1812,2,1055814928
939,154,5,1621505249
468,1440,4,1804307450
1260,1297,1,1612855635
1282,4056,3,1171003523
1343,1116,3,1417753272
399,477,4,1500554065
955,4202,1,1371420565
602,1531,3,1591624224
594,3199,1,1860863637
1860,4719,3,1344020266
453,2527,1,1826023191
1514,2101,4,1308969458
1552,4673,2,1231523398
1027,1042,2,1477986751
1445,4512,4,1046227514
677,3513,3,1585132684
1042,3478,4,1090470482
1964,1102,4,1249809099
385,211,2,1155939308
355,3641,5,1902060733
280,292,2,1692342792
939,369,2,1244977718
1042,4269,2,1949660466
1856,3417,2,1877742504
600,120,3,1278349820
1165,2470,3,1565178825
56,848,5,1378435626
1835,4050,5,1454689752
1896,3937,4,1618817261
1987,983,3,1084273670
761,1721,2,1809158456
588,4460,1,1563693506
100,1524,3,1180068140
1643,1075,1,1420117821
317,1206,2,1736108459
684,3541,5,1989610329
1017,2772,3,1103640222
1196,2657,2,1942670154
1037,1598,3,1196095260
1291,3989,2,1834453576
1261,3210,3,1584719728
1966,2415,1,1546008796
1689,1909,3,1744461910
1685,4879,5,1378032717
878,4459,3,1319661118
1628,605,4,1558324463
1840,4191,5,1726168384
1685,2473,1,1305683437
988,1440,3,1074765085
1372,2195,3,1123957714
435,3076,5,1527298724
1234,3694,1,1545590786
635,3435,2,1049902410
37,938,5,1654804132
1419,2033,2,1530398949
1105,3298,1,1570109001
1363,125,3,1061228835
1892,4576,4,1160984542
1761,1789,2,1586295120
291,3282,3,1320871130
977,1576,3,1530798236
214,651,1,1068207199
998,2503,1,1952709815
1636,4353,2,1895474694
1447,2893,1,1952359810
1036,1090,3,1179675320
1707,933,5,1426442986
1237,77,1,1363584637
622,2149,5,1644198033
1729,1850,5,1098131921
882,4419,4,1532362337
1814,4316,4,1651598954
1847,2717,5,1045496488
1514,3824,1,1695907878
1152,3967,3,1532215118
37,671,2,1862747560
1475,417,2,1044390103
391,1902,1,1111972061
843,185,2,1530706859
1693,460,3,1848853675
46,2764,5,1281369856
1450,4666,4,1157822907
1385,17,1,1315197791
1928,2786,5,1842357700
1003,2585,5,1178556163
1592,352,3,1103554503
332,205,3,1820621636
1443,2908,4,1928452441
1775,1117,1,1790092610
221,4025,1,1042110358
1371,2166,4,1572134341
135,3692,5,1304309356
250,3892,1,1509237076
1942,4121,2,1685892994
1857,798,4,1702397346
1324,882,5,1706801599
1779,3394,4,1269166286
462,1948,5,1620204434
1068,4171,2,1929107448
455,1570,5,1515057297
458,227,5,1016599146
800,353,4,1194212979
340,2764,1,1591320401
1579,1336,3,1461081617
1769,73,1,1212331757
1444,2167,1,1062531910
1825,3342,4,1659354285
764,4616,5,1766751244
1948,3879,2,1322580900
745,850,4,1023014403
295,470,2,1831630533
908,3536,3,1676624622
1187,180,3,1704270746
443,2509,5,1413825894
1572,3807,4,1376266066
71,2245,2,1276562785
986,1030,2,1062333110
601,3271,4,1002825683
41,261,5,1336597439
988,2515,4,1479991937
1869,3835,5,1870057966
34,1132,2,1539949163
561,1332,2,1939839786
203,1357,1,1711871294
448,2019,3,1929513662
9,390,2,1742809989
901,4891,3,1071775704
1483,2625,4,1604727597
1335,1339,4,1940392052
25,3602,3,1730500325
1297,2007,4,1650465121
512,3676,5,1242077796
1291,854,4,1818392740
605,1222,4,1699436216
614,3834,3,1907057520
1873,1660,2,1781250902
1229,2657,3,1763269633
591,1213,3,1981551160
1494,2456,5,1382700474
1040,3445,2,1526460241
1937,4768,3,1386739325
1308,3887,1,1502841135
1129,3999,3,1227951957
457,812,4,1301555671
916,140,4,1141028542
1028,3908,1,1162327910
311,3361,3,1086951084
417,1304,3,1178066522
1487,3090,4,1216551525
247,2274,4,1512884779
223,4108,2,1258904345
1324,4245,2,1485593791
1701,3517,3,1524506035
1993,4294,3,1752124409
963,3160,2,1889480747
937,4209,4,1473203576
106,4114,5,1773459412
1302,4797,3,1664501319
792,847,2,1482273505
1573,4871,1,1927159357
871,4821,4,1825354339
904,430,2,1875638293
462,3660,4,1556332697
1903,2417,4,1610897099
1494,1474,5,1155813791
816,1979,3,1668325095
1294,2778,4,1168982068
904,399,2,1772908903
169,3789,5,1551807503
433,4519,2,1347214487
701,4866,2,1819826353
1251,4809,4,1048021618
1034,3176,5,1838935796
1707,1313,2,1000673530
45,102,1,1597040854
1706,2884,4,1121578348
751,272,5,1378832436
538,2757,3,1976131416
528,1246,1,1093470264
1915,4008,3,1676690122
1358,221,5,1262800871
5,4997,4,1499654994
766,551,3,1738415633
1075,2669,1,1555598117
580,2037,3,1250839603
1261,234,1,1100416035
1417,2847,5,1247528970
739,1877,1,1384947469
1680,3485,2,1531497976
37,1611,2,1197941015
776,4151,5,1190393396
899,1995,1,1697931942
1149,3817,5,1819492046
55,1862,3,1258564056
477,559,1,1897951261
7,345,1,1041111079
67,2724,1,1814455409
742,771,2,1037985032
982,437,5,1772742794
1551,1943,1,1236178850
1154,3154,1,1917828015
1476,2830,1,1994108698
730,1691,3,1182322576
1005,3687,2,1411777055
495,305,2,1286657627
186,2080,5,1194583556
1221,1141,5,1286806114
1274,2929,3,1610389110
1055,2686,4,1043584988
1778,3098,3,1209434011
177,6,4,1311791174
66,2144,3,1080047227
1273,42,5,1345949527
1041,803,4,1163110661
379,2052,4,1778553984
918,825,5,1663676083
852,2030,3,1233830004
1955,565,5,1172979424
1670,847,2,1257267901
325,2501,5,1061779055
326,2354,4,1974606271
1538,4909,1,1201893993
155,1036,4,1025565425
1590,4897,4,1734782514
51,2149,5,1234514160
351,4909,2,1701844455
724,1498,4,1800639472
310,1270,1,1606651490
1050,1783,3,1195290928
398,1859,3,1211219493
222,198,2,1303339968
639,162,4,1438425157
59,1034,4,1882475761
608,867,3,1640370337
454,4692,2,1862818302
1439,4194,3,1528987979
731,3319,5,1661680807
367,4841,3,1077914803
1091,3944,3,1512757059
234,842,1,1405188432
1915,4008,1,1518241511
201,4018,3,1272474479
1601,472,3,1806380165
877,3099,1,1014161646
769,2067,5,1622423049
1829,1686,1,1278487561
297,1234,4,1735225678
1498,2490,2,1106709770
58,276,5,1866757371
991,3064,5,1970755902
1540,3909,3,1049766850
825,2722,4,1907777678
1030,3733,3,1346222030
726,4937,4,1809750084
940,922,3,1944244122
982,2904,2,1096672515
345,4309,3,1580401586
1693,1,2,1925649600
430,4270,1,1107854248
616,805,1,1484490461
1732,1549,5,1948359481
223,1540,5,1739222529
1670,2405,3,1959132856
745,1880,5,1526294428
1377,3116,3,1525393703
1255,4749,1,1100047338
477,3335,1,1212919399
1436,3819,1,1972646443
465,447,1,1666531640
392,821,3,1367850043
1837,1737,2,1347089084
1357,2935,5,1685926692
1076,2429,3,1239222588
1972,4630,3,1375516291
1082,2806,5,1107052185
1247,3327,1,1041544105
719,419,2,1457771333
1582,1981,3,1012303768
109,2391,5,1065180688
307,1752,1,1795585425
1976,2400,5,1222451739
399,1455,1,1740689493
343,3223,4,1985896098
308,4723,1,1875324175
294,3536,5,1461558114
1481,1819,4,1927710137
302,982,3,1781441174
871,2868,3,1955241706
659,2088,2,1908976112
961,81,2,1623410586
1667,347,2,1670901162
1429,2159,4,1419276475
762,706,4,1636835371
243,2312,3,1628905347
466,2943,2,1139608386
1871,590,5,1559307920
1158,4821,2,1140899558
1434,1306,3,1862618891
404,3234,2,1091267384
478,694,5,1049436595
1037,2870,2,1034021361
583,3545,2,1143965690
846,4092,1,1713113687
1878,1264,2,1789029308
802,3331,3,1676521358
1686,974,1,1484637401
1877,265,5,1450762250
823,589,1,1001534650
1591,1703,2,1790442869
537,311,2,1108146622
125,3902,3,1533597313
825,4823,4,1828865926
791,2335,2,1027137282
292,895,2,1359081165
1762,1410,5,1241215108
1935,875,1,1997439148
662,1052,5,1585015456
1216,3090,3,1922219459
1671,3593,3,1934080251
899,4803,3,1199539801
1046,4295,2,1883012850
446,3111,4,1129045519
1932,3516,4,1594940274
1142,3438,5,1339373003
355,1168,5,1471949541
1604,1478,4,1482781182
1829,4212,2,1667957992
1621,3028,3,1954976575
664,3597,1,1510340100
45,205,5,1241286400
989,2945,3,1798601933
2,1304,5,1448615694
216,3501,2,1514801613
1230,1855,3,1302606898
1737,1561,4,1545153696
855,4222,4,1791454576
1873,91,5,1390978655
1094,2651,4,1050528533
791,825,3,1458778066
1435,1653,5,1909112648
846,2231,4,1397394502
75,4400,5,1450526572
1900,4891,1,1667515558
1052,2660,1,1417744163
542,4518,1,1409511566
1291,2471,5,1524423280
1962,2554,4,1586768028
1779,1325,2,1356740915
1952,1360,4,1498338261
1718,2120,1,1831763103
1126,329,2,1759226617
422,3520,4,1836373843
734,4573,4,1761706078
1185,4208,1,1828325034
1530,4139,5,1966062673
1663,2268,1,1363972609
1480,1801,3,1613927590
1907,433,4,1450915533
1064,3101,5,1999373434
1798,1221,3,1617762375
1024,1734,2,1665920923
102,2735,5,1845838209
1271,3619,1,1884945737
1658,546,3,1257606984
219,598,1,1808105890
728,1419,3,1548738992
188,3875,4,1744965203
290,3871,1,1593522499
1155,4544,2,1553043591
40,814,5,1132574263
409,2699,5,1614818769
1744,4209,3,1922349500
1531,4900,1,1230987823
1408,1306,3,1829183478
1252,2406,5,1793929564
1579,4187,5,1083520501
400,3120,3,1419099452
538,633,2,1845717788
95,3332,2,1884478403
1963,2656,4,1513354459
1162,3411,3,1051688709
49,2017,3,1595091752
1923,4020,2,1956765781
1678,2259,1,1884472898
1798,3405,5,1136990107
1064,630,2,1470780877
1069,1881,3,1392532920
1445,95,5,1938044357
518,4949,4,1279337903
1021,1779,5,1812113951
1391,3049,1,1239740384
496,1998,3,1098618432
73,2690,2,1173601711
1842,779,4,1719716766
279,4710,2,1474690153
1748,548,5,1494206509
1467,2698,1,1110058380
1877,3019,4,1179442452
688,3067,5,1920512218
353,3698,4,1229317548
927,3806,3,1054196139
1720,1400,5,1511772590
482,3872,2,1167732095
460,1471,2,1477310432
130,973,5,1692076960
770,404,5,1926215384
1250,1282,3,1207678187
1623,3846,3,1006252196
999,3239,3,1618267827
1359,841,4,1380329549
636,462,2,1823804934
1477,1651,1,1002546490
289,965,1,1952578687
105,1921,1,1490537373
1387,3720,3,1366748036
428,4608,1,1838890005
470,3151,5,1275157636
1518,2412,5,1797851230
1830,653,4,1986886534
369,2272,3,1256133789
107,4529,4,1417903607
1162,4653,5,1406842774
1766,1988,2,1535835114
1437,919,2,1801978732
74,2685,3,1502154039
600,1627,2,1169041680
1490,2285,4,1924702057
718,4673,4,1091111206
891,3135,4,1651075398
146,1871,1,1671836673
511,3150,4,1171576409
8,4332,4,1743615547
1816,2249,1,1969429429
1843,4076,3,1983501774
463,4600,1,1696372080
725,134,3,1308080659
1438,607,5,1583699912
672,4237,3,1660313065
131,1947,3,1583797214
1018,449,1,1444446218
464,1196,2,1650710813
222,304,2,1520238619
1354,1336,1,1478639053
1628,475,5,1257864323
638,2786,2,1363743258
1057,624,5,1818365116
1348,2437,2,1823537163
753,3327,5,1873014060
704,3553,4,1118050961
1396,1203,4,1985277246
819,4404,4,1340735314
296,4884,5,1070852366
445,2434,5,1120210586
1465,1667,2,1672929387
1940,1946,1,1136495747
1429,912,1,1133186656
1429,4686,5,1951770556
1746,1095,2,1849146173
1549,2995,2,1172310663
853,4718,1,1289080372
775,1375,1,1690438606
485,1736,5,1486695089
1287,787,3,1617626649
1280,1355,3,1916048611
1045,1827,4,1451295705
1467,1140,4,1504910714
405,2897,5,1163006819
1744,1537,2,1994330822
1022,3135,5,1768687952
778,4283,3,1514460810
398,603,5,1989293514
975,3659,2,1374329647
260,1035,4,1293865445
1146,1568,1,1346591438
1302,2423,5,1865212439
1843,775,3,1199498666
169,1491,4,1669517958
1573,1926,2,1968941549
1464,1593,1,1867357570
603,726,1,1744954916
1584,3851,2,1099680639
1481,294,5,1611255873
1256,532,2,1954661724
259,2589,1,1793462039
1214,877,4,1771697075
1595,1350,3,1803150723
1487,4526,4,1951859865
698,201,1,1091488964
1028,968,2,1957259374
980,418,2,1015554961
1330,281,3,1564717438
1036,1360,2,1547399467
724,3526,2,1551355615
1135,3513,3,1819984856
1948,4312,4,1470833240
1034,260,2,1437074142
526,3745,1,1103479741
527,4541,1,1880575601
1564,2524,3,1469907644
555,2841,4,1856263876
451,964,4,1942057501
1717,4171,1,1631043749
84,4833,1,1382882173
916,4953,1,1191868576
249,1526,5,1146318059
689,4673,4,1379747490
1682,4813,2,1178353811
253,4388,3,1634318614
1007,3441,3,1902851117
264,2578,4,1432837344
1629,3448,3,1134704182
90,307,2,1918890724
1802,1131,4,1609385610
858,1743,3,1399686921
281,4358,3,1796166200
1682,1463,3,1443090999
777,3274,2,1854720428
461,3677,3,1214274670
348,2488,5,1866065373
997,799,4,1398003162
21,4720,2,1654324059
836,169,1,1015894315
1764,4927,2,1416008695
29,4576,1,1992288965
1611,2494,3,1517132357
1857,4408,2,1044654416
