asin,title,category,price,rating,review_count
B002649,Product 2649,Clothing,441.83509388300723,3.5880039718756063,65
B002650,Product 2650,Clothing,174.19671773874455,3.488254571718304,907
B002651,Product 2651,Clothing,255.9726531142119,3.638787343901666,387
B002652,Product 2652,Home & Garden,206.27595233403224,3.9803994497890347,392
B002653,Product 2653,Sports,468.32072399245,3.821893539139519,67
B002654,Product 2654,Clothing,190.8388782018702,4.647425460799903,167
B002655,Product 2655,Sports,243.7698443601887,4.119260662236477,331
B002656,Product 2656,Books,267.1081283166445,3.577668087477326,572
B002657,Product 2657,Home & Garden,95.42581031715916,4.385369761893033,348
B002658,Product 2658,Sports,468.78714236835674,3.197178748286416,339
B002659,Product 2659,Sports,85.34264052091635,3.35608226132128,268
B002660,Product 2660,Sports,245.46984629247072,3.4525143272949084,553
B002661,Product 2661,Electronics,434.14987007201535,4.23122908265276,213
B002662,Product 2662,Home & Garden,493.3099451191247,3.486577401104815,559
B002663,Product 2663,Electronics,117.31885841346158,4.429676921447216,248
B002664,Product 2664,Sports,115.79015611099442,3.373089748412688,677
B002665,Product 2665,Books,379.097287692893,3.333967886685717,620
B002666,Product 2666,Clothing,223.63838898958818,4.735662036539912,874
B002667,Product 2667,Clothing,225.96291215734428,3.7249604879812446,930
B002668,Product 2668,Home & Garden,157.8814483796152,3.2479345165348796,277
B002669,Product 2669,Electronics,40.404477599818115,4.350748209667348,910
B002670,Product 2670,Sports,426.2235733121558,3.302460254899172,540
B002671,Product 2671,Sports,324.5938376936534,4.527293944270689,571
B002672,Product 2672,Electronics,342.1823369688369,3.221671220851695,499
B002673,Product 2673,Books,177.2188038778803,4.415575164689351,623
B002674,Product 2674,Electronics,156.2385232275664,3.5946174709384,486
B002675,Product 2675,Home & Garden,132.89370835024226,4.176503366629723,573
B002676,Product 2676,Books,416.86034080838255,4.234124384823301,280
B002677,Product 2677,Home & Garden,335.43298579646813,4.049138577813841,249
B002678,Product 2678,Electronics,249.2811139223077,4.79134766426841,628
B002679,Product 2679,Clothing,466.50582232276156,3.884002912512164,466
B002680,Product 2680,Books,400.3932728080999,3.5688511080802665,623
B002681,Product 2681,Books,477.4293703890936,3.9179477610598883,936
B002682,Product 2682,Sports,415.15645536532867,4.252654673733025,516
B002683,Product 2683,Electronics,62.00064137364017,3.993961545972427,724
B002684,Product 2684,Electronics,428.8514228266717,4.509113604743165,71
B002685,Product 2685,Sports,54.72692811423415,4.939162289492781,129
B002686,Product 2686,Sports,252.28686970095222,4.708293472236244,237
B002687,Product 2687,Electronics,274.5744205512247,3.1607678732697373,886
B002688,Product 2688,Books,344.3276742144731,4.337068506379248,531
B002689,Product 2689,Books,386.3557390993216,4.698902780381969,120
B002690,Product 2690,Clothing,47.22910740715572,4.50610249732011,425
B002691,Product 2691,Sports,144.43615449120895,4.998440857287491,235
B002692,Product 2692,Clothing,148.0793448975915,4.932530429291013,353
B002693,Product 2693,Electronics,226.7960822865985,3.7013456650227985,740
B002694,Product 2694,Books,163.29478098844444,4.203071644271612,46
B002695,Product 2695,Sports,338.3653949487815,4.681754251266083,549
B002696,Product 2696,Sports,225.72420429508674,3.5462917964760683,124
B002697,Product 2697,Books,384.9718700602802,3.160314367308394,60
B002698,Product 2698,Books,137.99345453136775,4.92572576990928,224
B002699,Product 2699,Clothing,272.6736662735161,3.829997612733377,737
B002700,Product 2700,Sports,164.05698910978734,4.344159312309505,136
B002701,Product 2701,Sports,498.19311623689373,4.1243451317689885,796
B002702,Product 2702,Clothing,280.77411425840495,4.237575086571921,713
B002703,Product 2703,Books,96.5013713500162,4.930667070107989,524
B002704,Product 2704,Books,170.31498233372537,4.449651116370948,714
B002705,Product 2705,Books,370.28547319067377,3.9140703872497524,292
B002706,Product 2706,Home & Garden,389.0404561823075,4.352474383191711,625
B002707,Product 2707,Electronics,457.9917497656997,4.230925796000854,25
B002708,Product 2708,Electronics,296.5746549581967,3.036042172087045,482
B002709,Product 2709,Sports,283.66630814436456,4.932061729774935,901
B002710,Product 2710,Books,400.3586941334827,3.9466581894068558,369
B002711,Product 2711,Sports,489.97409512019857,4.197113817041416,586
B002712,Product 2712,Sports,483.1287774931977,4.928347292099364,215
B002713,Product 2713,Books,127.50345949300441,4.245776645675809,938
B002714,Product 2714,Sports,320.9747146459559,3.8916794734712363,625
B002715,Product 2715,Clothing,121.57870133777402,3.0743674388799316,9
B002716,Product 2716,Electronics,95.61117399756479,3.8446466781893855,764
B002717,Product 2717,Home & Garden,464.81865327047115,3.0926124393770733,126
B002718,Product 2718,Books,190.8727813111745,3.718929575010755,599
B002719,Product 2719,Sports,200.74166039171374,4.042240251328867,251
B002720,Product 2720,Books,310.34536394355564,3.4819399479662194,183
B002721,Product 2721,Home & Garden,64.32045070706569,4.298369166780546,581
B002722,Product 2722,Electronics,54.9646191373755,4.452806050846726,118
B002723,Product 2723,Clothing,222.55952172114362,4.0322598910498755,242
B002724,Product 2724,Electronics,228.25240245792457,3.7674254262888236,967
B002725,Product 2725,Clothing,80.07218663578557,4.000484059931055,734
B002726,Product 2726,Clothing,11.645121158729387,3.2695586426719734,611
B002727,Product 2727,Books,295.25576218754156,3.423927141704379,276
B002728,Product 2728,Home & Garden,459.5038907391846,3.1240358908207435,987
B002729,Product 2729,Sports,141.39745125476952,3.9261586058292566,729
B002730,Product 2730,Home & Garden,138.281878750341,3.328164598721,195
B002731,Product 2731,Electronics,96.7029755164281,4.714986264856778,480
B002732,Product 2732,Clothing,463.8315847138822,3.18763169377321,686
B002733,Product 2733,Books,237.8161620116417,4.8213022039809115,94
B002734,Product 2734,Clothing,427.20848205940456,4.796268623001955,800
B002735,Product 2735,Electronics,432.33737219056053,3.0531921219078324,217
B002736,Product 2736,Sports,216.25866648465598,4.0175240726069275,799
B002737,Product 2737,Electronics,152.267284495038,3.369253156962561,971
B002738,Product 2738,Sports,231.95242145691392,4.123553630609238,999
B002739,Product 2739,Sports,353.7182807758298,3.6583541741916057,706
B002740,Product 2740,Books,197.83204645273221,4.872369341399394,25
B002741,Product 2741,Electronics,338.2097014168453,4.590003120966138,959
B002742,Product 2742,Books,9.391610442506739,4.8616631676664595,179
B002743,Product 2743,Books,75.37437448697018,4.33729375513515,27
B002744,Product 2744,Electronics,142.7848447898345,3.4134151288819803,929
B002745,Product 2745,Home & Garden,194.88005838999473,3.692160025651427,846
B002746,Product 2746,Sports,498.95206181405837,4.5203503759488886,702
B002747,Product 2747,Books,378.5577109675524,4.342127125564132,987
B002748,Product 2748,Home & Garden,145.72773294657026,3.2577310396228496,699
B002749,Product 2749,Sports,69.82249040335525,4.486297509622338,873
B002750,Product 2750,Clothing,152.65717383233837,4.613302532713291,867
B002751,Product 2751,Clothing,309.0295145508306,4.334957501352427,681
B002752,Product 2752,Home & Garden,82.84322484575559,3.24179614627821,78
B002753,Product 2753,Electronics,258.4191784340685,3.012714977043191,58
B002754,Product 2754,Home & Garden,211.64215360595958,4.275875599181152,95
B002755,Product 2755,Electronics,153.3151579797887,3.9889442851520736,369
B002756,Product 2756,Books,36.73263620037523,3.4606711398307084,636
B002757,Product 2757,Books,461.5897211732867,3.5322201031352365,459
B002758,Product 2758,Books,26.002061990476985,3.1813056844546312,801
B002759,Product 2759,Books,63.15141197854976,4.606600184210567,828
B002760,Product 2760,Sports,363.00004096629914,3.419762787590568,133
B002761,Product 2761,Books,406.9181186657594,3.3102736672450908,600
B002762,Product 2762,Clothing,14.829000150212181,3.169068504487175,515
B002763,Product 2763,Books,198.38578812465636,4.549553323295597,397
B002764,Product 2764,Books,64.22150909349433,4.335629229722115,104
B002765,Product 2765,Sports,195.33364959373893,3.727851213560861,328
B002766,Product 2766,Books,381.38045877493045,4.079724876365541,374
B002767,Product 2767,Home & Garden,133.19007716548313,4.381424259685486,892
B002768,Product 2768,Home & Garden,460.163665041736,4.403389729470941,541
B002769,Product 2769,Electronics,373.60702999998114,3.2479077592111834,923
B002770,Product 2770,Books,394.4150820588301,4.726547090168111,299
B002771,Product 2771,Clothing,477.6308131353514,3.9570472852153076,545
B002772,Product 2772,Clothing,114.43210014798724,3.0529707681478824,677
B002773,Product 2773,Sports,315.9949111300546,3.812479606261891,529
B002774,Product 2774,Home & Garden,238.23652134988205,3.4844657729289987,507
B002775,Product 2775,Electronics,319.82227900920094,4.6879430765737204,666
B002776,Product 2776,Electronics,128.788827813546,4.426520931087787,161
B002777,Product 2777,Electronics,301.678362177475,4.875165373755161,679
B002778,Product 2778,Electronics,138.69246962409812,3.1587860940667536,492
B002779,Product 2779,Sports,486.089912319058,3.0560771212861333,806
B002780,Product 2780,Electronics,438.50089076121094,3.2457177965886013,164
B002781,Product 2781,Books,258.25015153435925,3.5121524689181864,37
B002782,Product 2782,Home & Garden,240.17184654260635,4.810732425065393,287
B002783,Product 2783,Clothing,122.83869174578129,4.876756661426941,495
B002784,Product 2784,Books,423.91499984832603,3.689199812158489,557
B002785,Product 2785,Electronics,216.990751818749,3.511024509869922,168
B002786,Product 2786,Clothing,141.91700035347108,3.010753909581291,274
B002787,Product 2787,Sports,400.20779025263414,4.088714606811416,883
B002788,Product 2788,Home & Garden,360.27303029716904,3.918212691919181,787
B002789,Product 2789,Home & Garden,220.493962772852,3.580629710267327,896
B002790,Product 2790,Sports,469.02221437869923,3.5821694404286775,291
B002791,Product 2791,Clothing,75.07506634191962,4.839273429841336,443
B002792,Product 2792,Clothing,135.72444366765083,3.4852430820872087,324
B002793,Product 2793,Home & Garden,217.9555312840427,3.7114466709433263,195
B002794,Product 2794,Books,85.27568221949359,3.9137033591080232,565
B002795,Product 2795,Books,477.7962188199651,4.44190996767953,583
B002796,Product 2796,Home & Garden,299.1193542787408,3.6458577421814273,897
B002797,Product 2797,Clothing,297.2804560153371,4.022839995057192,439
B002798,Product 2798,Home & Garden,473.27828831384153,3.6805050656915905,97
B002799,Product 2799,Home & Garden,417.7846303589494,4.7007163893746,583
B002800,Product 2800,Home & Garden,195.72995894875453,3.9809370245890867,820
B002801,Product 2801,Electronics,98.85636474069669,3.1004361253395922,437
B002802,Product 2802,Electronics,305.0776068773131,4.995672117985938,125
B002803,Product 2803,Electronics,445.65131808458045,3.1432749461530074,857
B002804,Product 2804,Electronics,493.3676680966991,3.81819809660826,574
B002805,Product 2805,Clothing,347.93157048000967,3.760436798122706,294
B002806,Product 2806,Sports,425.53440746960695,3.2722073543048347,205
B002807,Product 2807,Sports,142.47566775495127,3.2352106063752806,339
B002808,Product 2808,Home & Garden,322.83514742810826,4.517757117449206,496
B002809,Product 2809,Home & Garden,328.3935333097129,3.476050568719094,60
B002810,Product 2810,Home & Garden,102.16110729316993,4.469069518040863,524
B002811,Product 2811,Home & Garden,442.27936321617597,3.6372775530803194,287
B002812,Product 2812,Clothing,151.57202636856366,3.00765921806729,887
B002813,Product 2813,Books,298.4024345433424,4.866050761821772,682
B002814,Product 2814,Electronics,78.85253266018279,3.3788458652375692,33
B002815,Product 2815,Books,176.7120321823591,3.9856149406738846,62
B002816,Product 2816,Electronics,12.304698143184412,4.963180862380171,600
B002817,Product 2817,Home & Garden,416.61073168629076,3.5831104004345784,782
B002818,Product 2818,Electronics,432.31483600065485,3.1045096084679793,917
B002819,Product 2819,Clothing,253.21510797729354,4.59198898734623,241
B002820,Product 2820,Books,69.3392588934848,4.755690293377109,932
B002821,Product 2821,Sports,237.42819411147627,4.964249011479088,796
B002822,Product 2822,Home & Garden,39.60104981148961,4.467007816945692,9
B002823,Product 2823,Electronics,74.26991690532633,3.964368831958512,547
B002824,Product 2824,Books,203.80055520178394,4.131949381858495,618
B002825,Product 2825,Books,97.6786221909197,4.05101553391672,401
B002826,Product 2826,Books,24.77851184334763,3.098087753694174,665
B002827,Product 2827,Books,367.78227966536673,4.310914619589755,166
B002828,Product 2828,Sports,85.59807453498036,4.1385217658043905,69
B002829,Product 2829,Home & Garden,141.08490613285696,3.3250507019438156,141
B002830,Product 2830,Home & Garden,97.7991348367959,3.8528570265550544,52
B002831,Product 2831,Books,132.85827998994694,3.1825933622722826,202
B002832,Product 2832,Sports,167.5865701430034,3.720902905646364,697
B002833,Product 2833,Books,39.633978899688515,4.516141722455903,737
B002834,Product 2834,Clothing,249.4204530957568,3.787248789381075,298
B002835,Product 2835,Electronics,70.98496407241663,4.4428357339238245,178
B002836,Product 2836,Home & Garden,104.41485671522278,3.7497025874400456,158
B002837,Product 2837,Books,350.532329096969,3.5358571190301924,959
B002838,Product 2838,Clothing,363.34314175242537,4.403645539022515,500
B002839,Product 2839,Clothing,451.9906364075402,3.677267630695586,806
B002840,Product 2840,Sports,485.3361006112803,4.590245441916937,887
B002841,Product 2841,Sports,5.047318472141146,4.642900918284167,187
B002842,Product 2842,Home & Garden,46.512042465302066,4.837552346828364,120
B002843,Product 2843,Books,148.9175294998723,3.667460240468184,731
B002844,Product 2844,Clothing,258.65616209677717,3.349570399041326,690
B002845,Product 2845,Electronics,15.618807917787267,3.4915022204444863,307
B002846,Product 2846,Books,296.5751458594448,4.672382738427453,35
B002847,Product 2847,Clothing,357.49235906999695,3.8848431703183874,965
B002848,Product 2848,Electronics,30.304880248220478,4.751999965291866,660
B002849,Product 2849,Home & Garden,108.1361268889128,3.112304106829396,71
B002850,Product 2850,Home & Garden,357.8895184016598,4.347689744903486,288
B002851,Product 2851,Sports,199.0057842747301,4.1325961782919505,729
B002852,Product 2852,Home & Garden,293.4960827762589,4.560690610534799,437
B002853,Product 2853,Books,282.2652650262196,3.70115626930394,933
B002854,Product 2854,Sports,186.04304258223718,3.713681430934124,734
B002855,Product 2855,Home & Garden,312.4056751088304,4.253918991787173,409
B002856,Product 2856,Electronics,350.5044459538275,3.5258918761134312,646
B002857,Product 2857,Sports,212.9802095368991,3.6595061181027897,591
B002858,Product 2858,Clothing,158.24580559168612,3.7761212160904547,938
B002859,Product 2859,Home & Garden,496.57025727331836,4.238047889149032,706
B002860,Product 2860,Electronics,252.71816534900088,4.721710235024951,768
B002861,Product 2861,Home & Garden,494.1616976134379,4.736160492634398,907
B002862,Product 2862,Home & Garden,454.19082336862755,4.3789817190324705,842
B002863,Product 2863,Electronics,231.8193223214108,3.8329701427772687,639
B002864,Product 2864,Electronics,149.37369755719095,3.0197935378897482,185
B002865,Product 2865,Home & Garden,229.19676648156627,4.2226525149849685,589
B002866,Product 2866,Clothing,67.32672516145293,4.695851630060055,878
B002867,Product 2867,Home & Garden,476.4981591563951,4.9905113890038955,607
B002868,Product 2868,Home & Garden,426.95253619125845,4.379845145340799,790
B002869,Product 2869,Books,249.36705434773216,3.093771351701882,789
B002870,Product 2870,Sports,305.18649304819434,4.547212946468645,310
B002871,Product 2871,Electronics,424.32794861440493,4.471571400624671,913
B002872,Product 2872,Clothing,125.2468636402888,4.272288884605367,440
B002873,Product 2873,Books,243.38836507945533,4.6086798161592135,881
B002874,Product 2874,Electronics,345.2204662392908,3.569917269370575,569
B002875,Product 2875,Books,269.39323122554737,4.260055627362144,770
B002876,Product 2876,Home & Garden,240.80690452063834,4.593562649475882,776
B002877,Product 2877,Home & Garden,413.97505599563993,3.2227053525643443,538
B002878,Product 2878,Books,183.40776133140957,4.224306170279966,46
B002879,Product 2879,Electronics,219.28985134377868,3.8641788321098884,626
B002880,Product 2880,Home & Garden,297.5288289218583,4.933219057464338,168
B002881,Product 2881,Sports,73.14461998838154,4.240930624437988,604
B002882,Product 2882,Sports,226.42672315197387,4.894179840986776,930
B002883,Product 2883,Electronics,190.0965577239979,3.7772831621857996,809
B002884,Product 2884,Electronics,267.54927826656115,3.6521958226288405,705
B002885,Product 2885,Clothing,65.34623546863614,4.345016143665443,901
B002886,Product 2886,Electronics,126.9424625597001,4.514606007076688,974
B002887,Product 2887,Home & Garden,292.6423373117692,3.1030706209425807,199
B002888,Product 2888,Sports,450.69541689317805,4.424315062732315,388
B002889,Product 2889,Sports,221.33450168593552,4.986081060031015,922
B002890,Product 2890,Electronics,147.1771529824978,4.517635786918765,960
B002891,Product 2891,Sports,139.2438119876964,3.6108128421277907,235
B002892,Product 2892,Sports,451.51290869238284,3.0463053077192956,996
B002893,Product 2893,Electronics,105.16593680319961,3.3672674593519822,927
B002894,Product 2894,Sports,25.990539038633482,3.1235869513346115,884
B002895,Product 2895,Electronics,263.88810414619206,3.1999420071162334,384
B002896,Product 2896,Books,385.03431397984224,4.021046468798149,676
B002897,Product 2897,Electronics,207.94956962856176,4.332874593809443,79
B002898,Product 2898,Electronics,143.1533676000121,4.573852811703456,176
B002899,Product 2899,Books,170.34618766840572,3.2708155212561074,179
B002900,Product 2900,Clothing,113.67802315079899,4.689135294138535,950
B002901,Product 2901,Books,306.1757368075048,3.678361883911043,38
B002902,Product 2902,Electronics,128.9634005828457,3.062880704626881,418
B002903,Product 2903,Clothing,35.64721715127777,3.7008730224850677,407
B002904,Product 2904,Clothing,418.6336452421948,3.137301778341449,411
B002905,Product 2905,Books,417.56115300487863,4.02695088427859,424
B002906,Product 2906,Electronics,368.36130962316133,4.222026803742129,320
B002907,Product 2907,Electronics,125.42122291399025,4.336693531071543,111
B002908,Product 2908,Sports,167.42654128893685,4.540128433859735,856
B002909,Product 2909,Clothing,187.37026447356536,3.9518330797602266,225
B002910,Product 2910,Sports,181.84327991284303,4.605046655044113,413
B002911,Product 2911,Sports,167.56545505959824,4.634649396075869,932
B002912,Product 2912,Clothing,318.5797901549444,4.057783667814479,257
B002913,Product 2913,Sports,222.88410797835456,4.8758007233732075,389
B002914,Product 2914,Books,423.1526777663651,4.618735585038154,815
B002915,Product 2915,Home & Garden,277.96832095048245,4.879668623092404,255
B002916,Product 2916,Home & Garden,78.54140684434647,3.5032630499121966,300
B002917,Product 2917,Electronics,350.4281308151277,4.0718685613224785,32
B002918,Product 2918,Sports,445.6199245032623,3.598880092785449,441
B002919,Product 2919,Books,325.59970044416133,4.910042659960861,899
B002920,Product 2920,Home & Garden,107.91207479080647,4.864618188435191,422
B002921,Product 2921,Sports,90.4004751192535,4.106968405396749,609
B002922,Product 2922,Clothing,248.86493764140263,3.179879906647227,475
B002923,Product 2923,Books,435.3242672853602,4.512755035608216,348
B002924,Product 2924,Books,295.1498496792228,4.513751351624486,805
B002925,Product 2925,Electronics,411.4374624403615,3.1550897819153216,402
B002926,Product 2926,Clothing,393.3479782073002,4.207714819616415,499
B002927,Product 2927,Sports,78.69821320461499,3.7445705293993043,756
B002928,Product 2928,Sports,442.9840826094841,4.144299116995127,817
B002929,Product 2929,Electronics,265.5780220404818,4.641548853328781,127
B002930,Product 2930,Electronics,253.54850413832526,3.5996822479240085,166
B002931,Product 2931,Clothing,272.01487228207384,4.2743773502957705,123
B002932,Product 2932,Books,82.54407021643954,3.1541759393954862,569
B002933,Product 2933,Home & Garden,181.95150247837736,3.617296529077327,359
B002934,Product 2934,Home & Garden,15.622739433016454,4.443560277828441,651
B002935,Product 2935,Electronics,16.207139887392792,4.2427561015437565,437
B002936,Product 2936,Home & Garden,202.76957631567052,4.242591214339736,739
B002937,Product 2937,Home & Garden,272.8152210388562,3.6774363931028833,666
B002938,Product 2938,Electronics,85.12189285183324,3.230467663831829,462
B002939,Product 2939,Clothing,201.88847121004528,3.901008999188033,870
B002940,Product 2940,Home & Garden,261.27054022853787,3.129664749407339,316
B002941,Product 2941,Home & Garden,413.81574670795254,3.3050102555212355,273
B002942,Product 2942,Home & Garden,26.293593276288547,4.322192308325522,520
B002943,Product 2943,Electronics,382.7109066873924,4.140169757682102,232
B002944,Product 2944,Electronics,181.45801927306076,4.194717883662581,750
B002945,Product 2945,Sports,138.63531818524964,3.289008775425664,144
B002946,Product 2946,Home & Garden,50.99342358836214,4.2431341497316035,350
B002947,Product 2947,Sports,295.60540150232526,4.511614095620995,828
B002948,Product 2948,Clothing,390.66798345554224,3.872931290230622,463
B002949,Product 2949,Clothing,411.6213469924818,3.8618235739518383,754
B002950,Product 2950,Electronics,155.30690135129933,4.963002893132531,418
B002951,Product 2951,Clothing,94.89671618858071,3.4195833333561545,60
B002952,Product 2952,Books,462.150822982084,3.4850133059173833,466
B002953,Product 2953,Books,407.95714855009857,4.001926939095766,66
B002954,Product 2954,Books,116.17385728162664,4.044404209632103,16
B002955,Product 2955,Home & Garden,217.09998341116588,4.077630284010951,688
B002956,Product 2956,Sports,414.645379672989,3.205287410899293,268
B002957,Product 2957,Books,166.27654521977578,3.623914699805492,894
B002958,Product 2958,Books,182.69361261943945,3.002394796437242,832
B002959,Product 2959,Books,65.51704541209017,4.811439927827536,497
B002960,Product 2960,Books,95.61842870575708,3.0353131672653166,177
B002961,Product 2961,Books,99.50942770897079,3.8311478062451934,844
B002962,Product 2962,Sports,225.13517112265515,3.165723007576118,273
B002963,Product 2963,Sports,32.16173004424838,3.0134671672070636,718
B002964,Product 2964,Clothing,90.01714844374892,4.839647946151672,525
B002965,Product 2965,Sports,287.2987910046397,4.699581887538427,35
B002966,Product 2966,Books,236.36106456301619,3.230116180649442,182
B002967,Product 2967,Sports,12.644467120311525,4.746415980565218,287
B002968,Product 2968,Clothing,404.1249351225126,3.947210710388172,774
B002969,Product 2969,Home & Garden,71.37086328521474,4.076864636301859,598
B002970,Product 2970,Books,230.978999020403,3.388824794793001,484
B002971,Product 2971,Sports,46.530832339910596,3.3856206191004845,168
B002972,Product 2972,Clothing,191.48081552402886,4.108571463284926,449
B002973,Product 2973,Home & Garden,276.1978289427416,3.388926346565334,614
B002974,Product 2974,Sports,172.50301025035478,3.3737599023890033,908
B002975,Product 2975,Books,402.46944367792497,3.503273522566344,220
B002976,Product 2976,Clothing,36.354733570120885,4.529317635782943,470
B002977,Product 2977,Electronics,383.17258466784057,3.3863388236165477,490
B002978,Product 2978,Sports,245.87830249923437,4.420248367832955,868
B002979,Product 2979,Home & Garden,279.6932144123076,3.1187125867435297,777
B002980,Product 2980,Books,258.50135710401275,4.432169688641652,164
B002981,Product 2981,Electronics,458.955298391846,3.0788648505299836,329
B002982,Product 2982,Clothing,262.97306589446123,4.494328361167244,953
B002983,Product 2983,Home & Garden,204.8088493548765,4.808111096493702,325
B002984,Product 2984,Electronics,109.05730431845087,3.6146596056049773,581
B002985,Product 2985,Sports,132.02597729452603,4.875699820168442,992
B002986,Product 2986,Clothing,423.20549353042236,4.943031918628052,938
B002987,Product 2987,Sports,220.342358140477,4.810441137501354,306
B002988,Product 2988,Clothing,60.28624944937235,4.044877822685783,710
B002989,Product 2989,Home & Garden,385.2406105667995,3.4091321752287804,708
B002990,Product 2990,Books,485.6958582024489,4.494748274515507,572
B002991,Product 2991,Books,199.24734368491679,3.791646540773135,150
B002992,Product 2992,Electronics,215.4374491859226,4.684354487473922,461
B002993,Product 2993,Clothing,408.32577861694506,4.5092602298793025,589
B002994,Product 2994,Clothing,492.14039429868615,3.907220871325813,772
B002995,Product 2995,Sports,480.5467757901068,3.9306982149607412,973
B002996,Product 2996,Books,329.7310815475506,3.6221104672574587,350
B002997,Product 2997,Home & Garden,231.38596302930858,3.565349429556022,715
B002998,Product 2998,Sports,333.1673302865505,3.4048000661032503,909
B002999,Product 2999,Sports,119.00820848778694,4.930341250381723,323
B003000,Product 3000,Electronics,393.96024326231384,4.104149139048135,79
B003001,Product 3001,Sports,430.1339868948038,3.384275812644152,185
B003002,Product 3002,Home & Garden,173.69077500711165,3.126950984599309,381
B003003,Product 3003,Electronics,48.6740535490156,3.647338039027275,98
B003004,Product 3004,Clothing,461.3370417714019,4.332065288652446,540
B003005,Product 3005,Home & Garden,431.33601672696955,3.5008733982457363,639
B003006,Product 3006,Electronics,304.89384890533165,4.3927179359264805,307
B003007,Product 3007,Books,212.41682373812293,4.792156960984412,553
B003008,Product 3008,Electronics,291.64326261907223,4.70556998558535,393
B003009,Product 3009,Home & Garden,481.3364600177544,4.507560692018393,748
B003010,Product 3010,Electronics,385.0567163750247,4.218056003817756,687
B003011,Product 3011,Clothing,196.86944018311,3.057701247032452,586
B003012,Product 3012,Electronics,19.676882799252574,4.397576547022249,647
B003013,Product 3013,Clothing,95.93803660620605,4.901677838009071,118
B003014,Product 3014,Home & Garden,416.12560029034466,4.272702336276252,144
B003015,Product 3015,Sports,243.63961725632495,3.331077590666494,897
B003016,Product 3016,Sports,472.9054358369391,4.6393822074451965,618
B003017,Product 3017,Clothing,20.430768354132965,4.278898949616644,522
B003018,Product 3018,Electronics,333.502187665427,3.055794303200707,471
B003019,Product 3019,Clothing,218.1699307213291,3.8875656210013516,968
B003020,Product 3020,Home & Garden,62.08224771436128,3.0141361234105863,119
B003021,Product 3021,Books,299.9932485237922,3.6235029700033348,134
B003022,Product 3022,Sports,393.649145658135,4.9116769195318675,899
B003023,Product 3023,Books,386.780750036058,4.418980399851348,994
B003024,Product 3024,Clothing,150.3246911915941,4.490231759578645,46
B003025,Product 3025,Clothing,35.38343857727169,3.9380348867922557,685
B003026,Product 3026,Clothing,319.9244007546416,4.8057590907685555,735
B003027,Product 3027,Books,325.2679693560661,3.499809708728386,12
B003028,Product 3028,Electronics,15.131088612985998,4.106296347713426,524
B003029,Product 3029,Sports,240.33094076276467,4.537810517814837,976
B003030,Product 3030,Sports,414.242758952508,4.363460728036536,849
B003031,Product 3031,Sports,477.69077514433997,3.2631473369053903,610
B003032,Product 3032,Sports,273.6252450273604,3.3946323353015995,199
B003033,Product 3033,Home & Garden,406.4881937453637,4.525724830928098,345
B003034,Product 3034,Books,138.5643750394243,3.056311530397729,424
B003035,Product 3035,Books,97.33954763529559,3.550118259329922,253
B003036,Product 3036,Clothing,14.03960241641046,3.060301825952842,585
B003037,Product 3037,Home & Garden,407.2015395447404,4.12009197314469,322
B003038,Product 3038,Electronics,139.1625742382696,4.775931168867572,848
B003039,Product 3039,Clothing,54.69451104666063,4.360889422188897,827
B003040,Product 3040,Electronics,399.31203361661545,3.995458095115295,74
B003041,Product 3041,Clothing,164.00975449919994,3.370654150817728,873
B003042,Product 3042,Electronics,385.4962021971139,3.989660474423941,677
B003043,Product 3043,Clothing,374.46913965329696,4.709803961504905,869
B003044,Product 3044,Books,376.1573650652864,3.7585329458567585,279
B003045,Product 3045,Sports,327.8908196705667,3.076220222720589,898
B003046,Product 3046,Clothing,277.27509136682045,4.298972616907178,485
B003047,Product 3047,Sports,343.1563257263653,4.4403836915017685,875
B003048,Product 3048,Sports,16.943606792659768,3.123705961815714,713
B003049,Product 3049,Electronics,32.86399821211948,4.791486295029938,387
B003050,Product 3050,Clothing,348.66858250253836,3.784463059983577,708
B003051,Product 3051,Home & Garden,292.15508210827,4.671724751868012,707
B003052,Product 3052,Home & Garden,145.7480113314471,3.982669139922592,546
B003053,Product 3053,Electronics,278.24463116262035,4.935785006533024,527
B003054,Product 3054,Clothing,156.11753360668706,3.449372036076726,874
B003055,Product 3055,Clothing,476.32637530775884,3.0612867180859844,414
B003056,Product 3056,Home & Garden,420.2525081560807,3.870375045609765,901
B003057,Product 3057,Sports,286.69558105360835,3.7855061464778035,943
B003058,Product 3058,Books,436.53366767345426,4.731105639281051,283
B003059,Product 3059,Home & Garden,482.92530280293244,3.413392393010384,448
B003060,Product 3060,Electronics,485.27539532870827,4.820419220615135,870
B003061,Product 3061,Sports,495.8578931674038,4.819186528409717,392
B003062,Product 3062,Home & Garden,77.44014783786086,4.868881099546488,280
B003063,Product 3063,Clothing,244.75441016364633,3.374238792987839,332
B003064,Product 3064,Electronics,498.5516075585388,3.7346747282066777,221
B003065,Product 3065,Sports,8.591577256601568,3.2212086548060683,292
B003066,Product 3066,Electronics,216.27534701099165,3.4529096894464173,947
B003067,Product 3067,Books,169.03025103824632,4.47233717177214,24
B003068,Product 3068,Home & Garden,495.6415338051484,4.277259705162116,12
B003069,Product 3069,Home & Garden,246.25908462561202,4.657004187114623,733
B003070,Product 3070,Home & Garden,320.53518339763923,4.200663014201327,833
B003071,Product 3071,Home & Garden,114.74466822787905,3.696433338620841,653
